record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
bb658bb4711f3c17-sheet1-R4,2026-06-10,daejeon-dong,자치행정과,천사카페,소통마당 추진 성과 공유 및 참석 간부 격려,156900,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R4,,,
bb658bb4711f3c17-sheet1-R5,2026-06-11,daejeon-dong,자치행정과,더리스,퇴직준비교육 대상 직원 격려,532000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R5,,,
bb658bb4711f3c17-sheet1-R6,2026-06-18,daejeon-dong,자치행정과,중국성,간부공무원 격려,950000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R6,,,
bb658bb4711f3c17-sheet1-R7,2026-06-19,daejeon-dong,자치행정과,개인(성명 비공개),공동주택과 외조모상 / 부의금,50000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R7,d8c7f428bc337789c5e6add732fd47a7951a61239cdd303594b374ff4e703be4:sheet1:R18,,
bb658bb4711f3c17-sheet1-R8,2026-06-22,daejeon-dong,자치행정과,우신집,회계정보과 청사관리팀 직원 격려,188000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R8,,,
bb658bb4711f3c17-sheet1-R9,2026-06-24,daejeon-dong,자치행정과,우신집,청사시설관리 및 청소용역 근로자 격려,204000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R9,,,
bb658bb4711f3c17-sheet1-R10,2026-06-24,daejeon-dong,자치행정과,루미리즈,청사시설관리 및 청소용역 근로자 격려,48000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R10,,,
bb658bb4711f3c17-sheet1-R11,2026-06-25,daejeon-dong,자치행정과,동서장어,청원경찰 격려,370000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R11,,,
bb658bb4711f3c17-sheet1-R12,2026-06-25,daejeon-dong,자치행정과,개인(성명 비공개),세정과 여혼 / 축의금 환경과 본인혼 / 축의금 공원녹지과 여혼 / 축의금 문화관광체육과 본인혼 / 축의금,200000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R12,d8c7f428bc337789c5e6add732fd47a7951a61239cdd303594b374ff4e703be4:sheet1:R25,,
bb658bb4711f3c17-sheet1-R13,2026-06-26,daejeon-dong,자치행정과,빵한모금,부속실 내방객용 다과 구입,126400,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R13,,,
bb658bb4711f3c17-sheet1-R14,2026-06-26,daejeon-dong,자치행정과,팔팔민물장어,구내식당 근로자 격려,238000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R14,,,
bb658bb4711f3c17-sheet1-R15,2026-06-26,daejeon-dong,자치행정과,온향,구내식당 근로자 격려,75800,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R15,,,
bb658bb4711f3c17-sheet1-R16,2026-06-26,daejeon-dong,자치행정과,고기마을,부속실 및 자치행정과 총무팀 직원 격려,361500,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R16,,,
bb658bb4711f3c17-sheet1-R17,2026-06-30,daejeon-dong,자치행정과,지은집,부속실 내방객 다과 구입,70000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R17,,,
bb658bb4711f3c17-sheet1-R20,2026-06-05,daejeon-dong,자치행정과,절골식당,구강보건사업 관련 의견 수렴,100000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R20,,,
bb658bb4711f3c17-sheet1-R21,2026-06-08,daejeon-dong,자치행정과,대전밀면,여름철 폭염 종합대책 마련을 위한 의견 수렴,40000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R21,,,
bb658bb4711f3c17-sheet1-R22,2026-06-08,daejeon-dong,자치행정과,커피베이 판암점,여름철 폭염 종합대책 마련을 위한 의견 수렴,16500,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R22,,,
bb658bb4711f3c17-sheet1-R23,2026-06-10,daejeon-dong,자치행정과,맛정원,「띵동!아이든든 도시락 배달지원 사업」 추진 관련 의견수렴,90000,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R23,,,
bb658bb4711f3c17-sheet1-R24,2026-06-10,daejeon-dong,자치행정과,동네카페로와,「띵동!아이든든 도시락 배달지원 사업」 추진 관련 의견수렴,16500,bb658bb4711f3c173d3f544e5a744b062d74e0d98b8beb34b91723f2659f2f3f,sheet1:R24,,,
